"genus","species","stateProvince","decimalLatitude","decimalLongitude","eventDate"
"Corvus","Corvus brachyrhynchos","Massachusetts","41.596813","-71.055305",2022-04-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.910645","-70.72947",2018-05-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2022-06-03
"Corvus","Corvus ossifragus","Massachusetts","41.929054","-70.817696",2020-07-16
"Corvus","Corvus ossifragus","Massachusetts","41.945","-70.879",2014-04-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.969433","-70.75688",2021-10-03
"Corvus","Corvus ossifragus","Massachusetts","41.63473","-70.89272",2015-05-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2022-10-31
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2018-12-11
"Corvus","Corvus ossifragus","Massachusetts","41.95132","-70.79828",2022-07-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2019-02-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2022-11-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2021-03-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.594135","-70.8298",2019-06-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2020-07-23
"Corvus","Corvus ossifragus","Massachusetts","41.71483","-71.11333",2020-05-19
"Corvus","Corvus corax","Massachusetts","41.811756","-71.10631",2021-12-20
"Corvus","Corvus ossifragus","Massachusetts","41.769653","-71.125145",2021-12-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.971424","-71.119606",2020-10-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.56592","-71.115395",2018-05-05
"Corvus","Corvus corax","Massachusetts","41.707523","-71.036224",2022-07-04
"Corvus","Corvus ossifragus","Massachusetts","41.594486","-70.967",2022-03-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.503788","-71.11343",2018-02-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2018-08-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2020-09-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2020-03-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59974","-70.96651",2021-06-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2021-01-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.6841","-70.919945",2019-06-12
"Corvus","Corvus ossifragus","Massachusetts","41.70358","-70.763",2019-01-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2022-03-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.507072","-71.08873",2020-11-17
"Corvus","Corvus ossifragus","Massachusetts","41.74736","-71.075096",2020-04-05
"Corvus","Corvus ossifragus","Massachusetts","41.58512","-70.82197",2020-05-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2016-03-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.737503","-70.84186",2018-11-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.633488","-70.86906",2021-12-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2015-06-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.590515","-70.978035",2020-01-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2022-05-02
"Corvus","Corvus ossifragus","Massachusetts","41.63473","-70.89272",2020-04-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.506134","-71.05545",2021-05-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.682495","-70.96861",2020-08-09
"Corvus","Corvus ossifragus","Massachusetts","41.944847","-71.07468",2014-06-01
"Corvus","Corvus corax","Massachusetts","41.53531","-71.073135",2022-06-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2018-09-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2019-06-23
"Corvus","Corvus ossifragus","Massachusetts","41.63473","-70.89272",2020-03-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.84063","-71.08487",2017-06-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.652264","-70.899925",2015-04-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2017-11-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2018-02-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.56592","-71.115395",2020-05-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.51298","-71.022575",2019-05-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.857098","-70.87293",2015-09-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.5082","-71.09449",2021-12-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2015-06-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.539196","-70.94471",2020-10-31
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2022-12-02
"Corvus","Corvus corax","Massachusetts","41.892372","-70.719795",2018-02-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2017-05-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2019-10-22
"Corvus","Corvus ossifragus","Massachusetts","41.688152","-70.77439",2022-03-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.539196","-70.94471",2019-12-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59196","-70.96342",2022-06-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59974","-70.96651",2020-06-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.635975","-70.83718",2017-06-17
"Corvus","Corvus corax","Massachusetts","41.892372","-70.719795",2022-10-06
"Corvus","Corvus ossifragus","Massachusetts","41.77532","-70.74493",2018-03-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.751","-71.031",2017-05-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.79891","-71.05686",2022-08-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.652584","-70.91127",2021-05-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2022-09-17
"Corvus","Corvus corax","Massachusetts","41.945","-70.879",2021-03-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.56592","-71.115395",2021-06-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.597645","-70.86227",2022-12-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59119","-70.96029",2020-10-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.5501","-71.12561",2017-05-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52205","-71.00971",2014-12-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.539196","-70.94471",2022-05-19
"Corvus","Corvus corax","Massachusetts","41.945","-70.879",2021-01-29
"Corvus","Corvus ossifragus","Massachusetts","41.910645","-70.72947",2015-05-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.693356","-70.78565",2019-03-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.640297","-70.87485",2020-12-19
"Corvus","Corvus ossifragus","Massachusetts","41.72135","-71.12016",2017-10-31
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2022-09-03
"Corvus","Corvus ossifragus","Massachusetts","41.865612","-70.774796",2018-03-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.910645","-70.72947",2019-05-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2020-06-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2020-09-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.673977","-70.93145",2019-02-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.954998","-70.87118",2021-02-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.793987","-71.030655",2020-12-03
"Corvus","Corvus corax","Massachusetts","41.51852","-71.00557",2018-11-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.513252","-71.01395",2018-05-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.67215","-70.90887",2018-03-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.64669","-70.88021",2021-03-11
"Corvus","Corvus ossifragus","Massachusetts","41.636333","-71.054504",2020-05-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.64112","-70.84729",2021-05-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2022-12-19
"Corvus","Corvus corax","Massachusetts","41.811756","-71.10631",2021-12-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.51852","-71.00557",2014-06-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.72135","-71.12016",2017-05-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.58063","-70.96784",2017-04-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59974","-70.96651",2020-01-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.516533","-71.110855",2022-03-18
"Corvus","Corvus ossifragus","Massachusetts","41.564518","-70.940865",2014-04-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.54873","-70.99807",2022-04-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.580814","-70.96892",2019-12-15
"Corvus","Corvus ossifragus","Massachusetts","41.58425","-70.954605",2020-12-19
"Corvus","Corvus ossifragus","Massachusetts","41.63473","-70.89272",2021-06-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.590515","-70.978035",2019-11-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2020-12-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.67184","-70.911",2022-11-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2022-07-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.737293","-71.08498",2014-09-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.901287","-70.74223",2016-06-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2018-08-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.529655","-70.94696",2021-05-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.811756","-71.10631",2021-12-24
"Corvus","Corvus ossifragus","Massachusetts","41.910645","-70.72947",2020-06-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.515625","-71.10028",2018-12-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2020-08-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.635975","-70.83718",2019-08-26
"Corvus","Corvus ossifragus","Massachusetts","41.910645","-70.72947",2017-05-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.70204","-70.76201",2021-02-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2014-11-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59492","-70.84338",2018-11-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2021-05-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2019-03-03
"Corvus","Corvus corax","Massachusetts","41.648712","-70.897865",2020-02-23
"Corvus","Corvus ossifragus","Massachusetts","41.623783","-70.86684",2020-10-23
"Corvus","Corvus ossifragus","Massachusetts","41.789234","-71.12523",2019-03-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.639145","-70.89331",2022-01-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2020-04-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.633488","-70.86906",2021-05-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2014-07-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.693356","-70.78565",2014-05-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50661","-71.08983",2016-01-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.55614","-70.95677",2014-08-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52205","-71.00971",2014-12-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.769653","-71.125145",2021-12-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2019-08-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.910645","-70.72947",2019-05-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.54956","-71.00848",2022-02-19
"Corvus","Corvus ossifragus","Massachusetts","41.661648","-70.77249",2021-04-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.910645","-70.72947",2017-06-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.969074","-70.832245",2017-09-16
"Corvus","Corvus corax","Massachusetts","41.945","-70.879",2015-10-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.513252","-71.01395",2017-09-15
"Corvus","Corvus ossifragus","Massachusetts","41.769653","-71.125145",2021-12-20
"Corvus","Corvus corax","Massachusetts","41.69447","-71.0393",2018-01-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.68655","-71.09761",2021-04-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.793987","-71.030655",2017-04-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.647137","-70.89701",2020-12-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.772606","-71.12056",2022-11-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2020-04-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50986","-71.08369",2021-11-28
"Corvus","Corvus corax","Massachusetts","41.919044","-71.06382",2019-12-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.539196","-70.94471",2021-04-20
"Corvus","Corvus corax","Massachusetts","41.506134","-71.05545",2018-12-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.523605","-71.01936",2022-11-15
"Corvus","Corvus corax","Massachusetts","41.59098","-70.97773",2021-09-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2018-06-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.512955","-71.01563",2020-10-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2022-03-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.51298","-71.022575",2016-04-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.830276","-71.11486",2020-08-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2021-02-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.56592","-71.115395",2021-05-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.57222","-71.033875",2022-02-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.698616","-70.732124",2015-12-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.96316","-70.893745",2016-10-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.693874","-70.7565",2022-12-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.584187","-70.95131",2020-11-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2017-09-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.598896","-70.83378",2022-01-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.701763","-70.849724",2021-12-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.519436","-71.10356",2015-05-24
"Corvus","Corvus ossifragus","Massachusetts","41.697495","-70.76096",2022-07-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2022-03-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.76516","-70.750305",2018-02-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.516533","-71.110855",2021-09-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.591698","-70.97949",2019-02-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.9513","-70.80318",2018-08-30
"Corvus","Corvus ossifragus","Massachusetts","41.714684","-70.74645",2019-05-06
"Corvus","Corvus corax","Massachusetts","41.945","-70.879",2019-02-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.759396","-70.715195",2019-02-01
"Corvus","Corvus corax","Massachusetts","41.770283","-70.74849",2019-03-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-01-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-07-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50661","-71.08983",2016-01-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.96316","-70.893745",2020-03-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.51269","-70.9988",2014-06-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.556152","-70.98888",2018-05-13
"Corvus","Corvus corax","Massachusetts","41.51298","-71.022575",2017-11-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.793987","-71.030655",2020-10-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2022-12-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.720417","-70.75801",2021-11-10
"Corvus","Corvus ossifragus","Massachusetts","41.945","-70.879",2021-04-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.58512","-70.82197",2018-04-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.535534","-70.96919",2021-02-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.910645","-70.72947",2019-05-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2022-08-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63683","-70.84972",2021-02-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2020-04-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.597645","-70.86227",2021-03-20
"Corvus","Corvus corax","Massachusetts","41.945","-70.879",2021-10-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2020-03-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.594486","-70.967",2021-06-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.720417","-70.75801",2022-08-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.594486","-70.967",2021-07-24
"Corvus","Corvus ossifragus","Massachusetts","41.865612","-70.774796",2018-03-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.640648","-70.856125",2020-12-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.635975","-70.83718",2017-02-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2021-01-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-07-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.532127","-71.005905",2021-04-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642353","-70.85007",2019-11-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.532127","-71.005905",2021-03-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2015-05-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2020-06-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2020-04-14
"Corvus","Corvus corax","Massachusetts","41.96316","-70.893745",2020-02-29
