STATION,NAME,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT08,WT08_ATTRIBUTES
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-06-27,8.5,",,W",0,",,W",96,",,W",73,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-06-28,5.37,",,W",0.25,",,W",90,",,W",72,",,W",1,",,W",,,1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-06-29,4.47,",,W",0,",,W",74,",,W",57,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-06-30,4.03,",,W",0.02,",,W",83,",,W",59,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-01,4.92,",,W",0,"T,,W",78,",,W",52,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-02,4.92,",,W",0,"T,,W",77,",,W",46,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-03,4.25,",,W",0,",,W",80,",,W",48,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-04,6.71,",,W",0.17,",,W",81,",,W",52,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-05,8.72,",,W",0.82,",,W",82,",,W",65,",,W",1,",,W",,,1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-06,4.92,",,W",0,"T,,W",87,",,W",63,",,W",1,",,W",,,1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-07,4.92,",,W",0,",,W",86,",,W",59,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-08,6.93,",,W",0.42,",,W",94,",,W",67,",,W",1,",,W",,,1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-09,4.92,",,W",0.01,",,W",88,",,W",67,",,W",1,",,W",,,1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-10,4.47,",,W",0,",,W",95,",,W",66,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-11,6.26,",,W",0,"T,,W",87,",,W",74,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-12,5.14,",,W",0,"T,,W",86,",,W",59,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-13,6.26,",,W",0,",,W",87,",,W",56,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-14,4.47,",,W",0,",,W",87,",,W",60,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-15,8.95,",,W",0.16,",,W",88,",,W",68,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-16,2.01,",,W",0,"T,,W",86,",,W",63,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-17,2.46,",,W",0,",,W",89,",,W",58,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-18,2.68,",,W",0.75,",,W",75,",,W",66,",,W",1,",,W",,,1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-19,4.03,",,W",0.34,",,W",86,",,W",69,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-20,7.16,",,W",0,",,W",86,",,W",66,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-21,3.58,",,W",0,",,W",81,",,W",61,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-22,4.25,",,W",0,",,W",81,",,W",60,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-23,4.92,",,W",0.04,",,W",72,",,W",62,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-24,5.82,",,W",0,",,W",85,",,W",67,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-25,4.47,",,W",0,",,W",89,",,W",61,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-26,4.47,",,W",0,",,W",91,",,W",60,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-27,5.37,",,W",0,",,W",89,",,W",72,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-28,5.37,",,W",0,"T,,W",89,",,W",74,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-29,1.57,",,W",0.47,",,W",91,",,W",70,",,W",1,",,W",1,",,W",1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-30,1.79,",,W",1.62,",,W",87,",,W",69,",,W",1,",,W",1,",,W",1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-07-31,2.91,",,W",0.01,",,W",87,",,W",69,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-01,2.91,",,W",0,",,W",90,",,W",65,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-02,4.25,",,W",0,",,W",94,",,W",63,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-03,6.93,",,W",0,",,W",95,",,W",73,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-04,4.7,",,W",0,",,W",93,",,W",64,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-05,3.13,",,W",0,",,W",85,",,W",60,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-06,7.38,",,W",0.04,",,W",83,",,W",58,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-07,2.01,",,W",0,",,W",88,",,W",69,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-08,6.26,",,W",0.1,",,W",90,",,W",71,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-09,4.92,",,W",0,",,W",80,",,W",61,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-10,1.34,",,W",0.38,",,W",65,",,W",53,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-11,1.79,",,W",0,",,W",86,",,W",50,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-12,2.01,",,W",0,",,W",89,",,W",59,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-13,3.36,",,W",0.27,",,W",88,",,W",62,",,W",1,",,W",,,1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-14,3.13,",,W",0.01,",,W",83,",,W",53,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-15,6.49,",,W",0.01,",,W",83,",,W",57,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-16,4.92,",,W",0,",,W",89,",,W",64,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-17,4.25,",,W",0.01,",,W",83,",,W",61,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-18,7.38,",,W",0.07,",,W",77,",,W",51,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-19,2.91,",,W",0,",,W",77,",,W",46,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-20,2.24,",,W",0.02,",,W",77,",,W",48,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-21,2.46,",,W",0.01,",,W",72,",,W",51,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-22,3.36,",,W",0,",,W",74,",,W",50,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-23,2.24,",,W",0.01,",,W",80,",,W",64,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-24,7.16,",,W",0,",,W",87,",,W",69,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-25,7.38,",,W",0,",,W",92,",,W",72,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-26,2.01,",,W",0,"T,,W",91,",,W",67,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-27,2.91,",,W",0,",,W",84,",,W",57,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-28,2.46,",,W",0,",,W",87,",,W",53,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-29,2.24,",,W",0.01,",,W",90,",,W",54,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-30,4.03,",,W",0,",,W",89,",,W",56,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-08-31,3.13,",,W",0.02,",,W",87,",,W",58,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-01,4.25,",,W",0,",,W",82,",,W",50,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-02,2.46,",,W",0.01,",,W",80,",,W",45,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-03,8.28,",,W",0.01,",,W",83,",,W",61,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-04,3.58,",,W",0,",,W",84,",,W",53,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-05,2.01,",,W",0,",,W",81,",,W",45,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-06,4.92,",,W",0,",,W",77,",,W",47,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-07,8.28,",,W",0,",,W",88,",,W",69,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-08,8.28,",,W",0,",,W",90,",,W",72,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-09,4.25,",,W",0,",,W",77,",,W",62,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-10,3.8,",,W",0,"T,,W",77,",,W",62,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-11,4.03,",,W",1.39,",,W",76,",,W",64,",,W",1,",,W",,,1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-12,6.49,",,W",0,",,W",76,",,W",50,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-13,1.57,",,W",0,",,W",77,",,W",45,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-14,4.25,",,W",0.01,",,W",77,",,W",47,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-15,4.03,",,W",0.33,",,W",68,",,W",46,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-16,1.79,",,W",0,",,W",66,",,W",40,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-17,2.46,",,W",0,",,W",69,",,W",39,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-18,2.91,",,W",0,",,W",70,",,W",37,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-19,1.57,",,W",0,",,W",69,",,W",39,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-20,3.13,",,W",0.01,",,W",83,",,W",56,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-21,3.13,",,W",0,",,W",84,",,W",53,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-22,5.59,",,W",0,",,W",79,",,W",60,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-23,4.92,",,W",0,",,W",82,",,W",54,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-24,3.8,",,W",0,",,W",83,",,W",47,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-25,6.93,",,W",0,",,W",86,",,W",61,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-26,8.28,",,W",0,",,W",89,",,W",70,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-27,5.82,",,W",0.18,",,W",82,",,W",66,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-28,5.37,",,W",0.01,",,W",82,",,W",58,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-29,5.37,",,W",0,",,W",77,",,W",46,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-09-30,2.24,",,W",0,",,W",71,",,W",43,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-01,1.57,",,W",0,",,W",70,",,W",41,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-02,1.79,",,W",0,",,W",76,",,W",41,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-03,3.13,",,W",0.01,",,W",78,",,W",64,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-04,3.58,",,W",0,",,W",86,",,W",63,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-05,3.36,",,W",0.02,",,W",86,",,W",66,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-06,4.03,",,W",0,",,W",87,",,W",66,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-07,3.58,",,W",0,",,W",73,",,W",50,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-08,1.79,",,W",0.48,",,W",69,",,W",49,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-09,5.14,",,W",0.29,",,W",65,",,W",53,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-10,2.46,",,W",0.06,",,W",62,",,W",55,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-11,3.8,",,W",0.81,",,W",64,",,W",60,",,W",1,",,W",,,1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-12,7.16,",,W",0.02,",,W",67,",,W",45,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-13,3.58,",,W",0,",,W",62,",,W",36,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-14,3.58,",,W",0,",,W",64,",,W",37,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-15,3.36,",,W",0,",,W",66,",,W",33,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-16,2.46,",,W",0,",,W",66,",,W",37,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-17,2.68,",,W",0,",,W",72,",,W",36,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-18,3.36,",,W",0,",,W",77,",,W",61,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-19,7.61,",,W",1.06,",,W",74,",,W",67,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-20,6.49,",,W",0.23,",,W",74,",,W",58,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-21,6.04,",,W",0,",,W",76,",,W",55,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-22,6.93,",,W",0,",,W",80,",,W",59,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-23,13.42,",,W",0,",,W",76,",,W",65,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-24,2.91,",,W",0.04,",,W",72,",,W",55,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-25,3.58,",,W",0.07,",,W",59,",,W",37,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-26,3.36,",,W",0,"T,,W",64,",,W",34,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-27,6.93,",,W",0.18,",,W",73,",,W",57,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-28,6.49,",,W",0,",,W",61,",,W",33,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-29,2.68,",,W",0,",,W",53,",,W",28,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-30,2.91,",,W",0,",,W",66,",,W",30,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-10-31,6.26,",,W",0,",,W",65,",,W",33,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-01,8.5,",,W",0,",,W",69,",,W",40,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-02,3.58,",,W",0,",,W",57,",,W",31,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-03,14.09,",,W",0.6,",,W",52,",,W",46,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-04,3.8,",,W",0,",,W",60,",,W",35,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-05,1.79,",,W",0,",,W",59,",,W",30,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-06,6.26,",,W",0.51,",,W",61,",,W",37,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-07,5.37,",,W",0,",,W",55,",,W",30,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-08,1.57,",,W",0,",,W",47,",,W",24,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-09,1.79,",,W",0,"T,,W",52,",,W",27,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-10,7.38,",,W",0.04,",,W",44,",,W",31,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-11,2.91,",,W",0,",,W",47,",,W",23,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-12,2.24,",,W",0,"T,,W",50,",,W",21,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-13,4.25,",,W",0.33,",,W",61,",,W",32,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-14,5.82,",,W",0,",,W",60,",,W",29,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-15,9.4,",,W",0.51,",,W",69,",,W",44,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-16,11.41,",,W",0.27,",,W",50,",,W",34,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-17,5.82,",,W",0,",,W",46,",,W",29,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-18,2.01,",,W",0,",,W",48,",,W",25,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-19,4.25,",,W",0,"T,,W",44,",,W",29,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-20,1.57,",,W",0.09,",,W",42,",,W",22,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-21,0.89,",,W",0,",,W",54,",,W",36,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-22,7.38,",,W",0.03,",,W",66,",,W",45,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-23,8.95,",,W",0,",,W",45,",,W",28,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-24,4.03,",,W",0,",,W",36,",,W",19,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-25,4.47,",,W",0,",,W",50,",,W",21,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-26,4.03,",,W",0.33,",,W",62,",,W",33,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-27,10.29,",,W",0.2,",,W",63,",,W",38,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-28,4.7,",,W",0,",,W",47,",,W",30,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-29,7.16,",,W",0,"T,,W",52,",,W",34,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-11-30,7.16,",,W",0,",,W",42,",,W",33,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-01,10.74,",,W",0,"T,,W",39,",,W",20,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-02,2.46,",,W",0.03,",,W",29,",,W",19,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-03,8.28,",,W",0.47,",,W",41,",,W",28,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-04,12.75,",,W",0,"T,,W",32,",,W",21,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-05,4.25,",,W",0,",,W",34,",,W",16,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-06,4.92,",,W",0,",,W",33,",,W",15,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-07,1.34,",,W",0.2,",,W",39,",,W",13,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-08,2.91,",,W",0,",,W",45,",,W",24,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-09,1.12,",,W",0.16,",,W",37,",,W",21,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-10,2.91,",,W",0.1,",,W",34,",,W",32,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-11,1.12,",,W",0.11,",,W",46,",,W",21,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2007-12-12,7.61,",,W",0,"T,,W",52,",,W",26,",,W",1,",,W",,,,,,
