STATION,NAME,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT08,WT08_ATTRIBUTES
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/24/07,5.82,",,W",0,",,W",85,",,W",67,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/25/07,4.47,",,W",0,",,W",89,",,W",61,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/26/07,4.47,",,W",0,",,W",91,",,W",60,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/27/07,5.37,",,W",0,",,W",89,",,W",72,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/29/07,1.57,",,W",0.47,",,W",91,",,W",70,",,W",1,",,W",1,",,W",1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/30/07,1.79,",,W",1.62,",,W",87,",,W",69,",,W",1,",,W",1,",,W",1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/31/07,2.91,",,W",0.01,",,W",87,",,W",69,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/1/07,2.91,",,W",0,",,W",90,",,W",65,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/2/07,4.25,",,W",0,",,W",94,",,W",63,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/3/07,6.93,",,W",0,",,W",95,",,W",73,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/4/07,4.7,",,W",0,",,W",93,",,W",64,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/5/07,3.13,",,W",0,",,W",85,",,W",60,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/6/07,7.38,",,W",0.04,",,W",83,",,W",58,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/7/07,2.01,",,W",0,",,W",88,",,W",69,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/8/07,6.26,",,W",0.1,",,W",90,",,W",71,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/9/07,4.92,",,W",0,",,W",80,",,W",61,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/10/07,1.34,",,W",0.38,",,W",65,",,W",53,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/11/07,1.79,",,W",0,",,W",86,",,W",50,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/12/07,2.01,",,W",0,",,W",89,",,W",59,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/13/07,3.36,",,W",0.27,",,W",88,",,W",62,",,W",1,",,W",,,1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/14/07,3.13,",,W",0.01,",,W",83,",,W",53,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/15/07,6.49,",,W",0.01,",,W",83,",,W",57,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/16/07,4.92,",,W",0,",,W",89,",,W",64,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/17/07,4.25,",,W",0.01,",,W",83,",,W",61,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/18/07,7.38,",,W",0.07,",,W",77,",,W",51,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/19/07,2.91,",,W",0,",,W",77,",,W",46,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/20/07,2.24,",,W",0.02,",,W",77,",,W",48,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/21/07,2.46,",,W",0.01,",,W",72,",,W",51,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/22/07,3.36,",,W",0,",,W",74,",,W",50,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/23/07,2.24,",,W",0.01,",,W",80,",,W",64,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/24/07,7.16,",,W",0,",,W",87,",,W",69,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/25/07,7.38,",,W",0,",,W",92,",,W",72,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/27/07,2.91,",,W",0,",,W",84,",,W",57,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/28/07,2.46,",,W",0,",,W",87,",,W",53,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/29/07,2.24,",,W",0.01,",,W",90,",,W",54,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/30/07,4.03,",,W",0,",,W",89,",,W",56,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/31/07,3.13,",,W",0.02,",,W",87,",,W",58,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/1/07,4.25,",,W",0,",,W",82,",,W",50,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/2/07,2.46,",,W",0.01,",,W",80,",,W",45,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/3/07,8.28,",,W",0.01,",,W",83,",,W",61,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/4/07,3.58,",,W",0,",,W",84,",,W",53,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/5/07,2.01,",,W",0,",,W",81,",,W",45,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/6/07,4.92,",,W",0,",,W",77,",,W",47,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/7/07,8.28,",,W",0,",,W",88,",,W",69,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/8/07,8.28,",,W",0,",,W",90,",,W",72,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/9/07,4.25,",,W",0,",,W",77,",,W",62,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/11/07,4.03,",,W",1.39,",,W",76,",,W",64,",,W",1,",,W",,,1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/12/07,6.49,",,W",0,",,W",76,",,W",50,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/13/07,1.57,",,W",0,",,W",77,",,W",45,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/14/07,4.25,",,W",0.01,",,W",77,",,W",47,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/15/07,4.03,",,W",0.33,",,W",68,",,W",46,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/16/07,1.79,",,W",0,",,W",66,",,W",40,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/17/07,2.46,",,W",0,",,W",69,",,W",39,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/18/07,2.91,",,W",0,",,W",70,",,W",37,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/19/07,1.57,",,W",0,",,W",69,",,W",39,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/20/07,3.13,",,W",0.01,",,W",83,",,W",56,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/21/07,3.13,",,W",0,",,W",84,",,W",53,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/22/07,5.59,",,W",0,",,W",79,",,W",60,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/23/07,4.92,",,W",0,",,W",82,",,W",54,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/24/07,3.8,",,W",0,",,W",83,",,W",47,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/25/07,6.93,",,W",0,",,W",86,",,W",61,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/26/07,8.28,",,W",0,",,W",89,",,W",70,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/27/07,5.82,",,W",0.18,",,W",82,",,W",66,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/28/07,5.37,",,W",0.01,",,W",82,",,W",58,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/29/07,5.37,",,W",0,",,W",77,",,W",46,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",9/30/07,2.24,",,W",0,",,W",71,",,W",43,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/1/07,1.57,",,W",0,",,W",70,",,W",41,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/2/07,1.79,",,W",0,",,W",76,",,W",41,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/3/07,3.13,",,W",0.01,",,W",78,",,W",64,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/4/07,3.58,",,W",0,",,W",86,",,W",63,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/5/07,3.36,",,W",0.02,",,W",86,",,W",66,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/6/07,4.03,",,W",0,",,W",87,",,W",66,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/7/07,3.58,",,W",0,",,W",73,",,W",50,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/8/07,1.79,",,W",0.48,",,W",69,",,W",49,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/9/07,5.14,",,W",0.29,",,W",65,",,W",53,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/10/07,2.46,",,W",0.06,",,W",62,",,W",55,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/11/07,3.8,",,W",0.81,",,W",64,",,W",60,",,W",1,",,W",,,1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/12/07,7.16,",,W",0.02,",,W",67,",,W",45,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/13/07,3.58,",,W",0,",,W",62,",,W",36,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/14/07,3.58,",,W",0,",,W",64,",,W",37,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/15/07,3.36,",,W",0,",,W",66,",,W",33,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/16/07,2.46,",,W",0,",,W",66,",,W",37,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/17/07,2.68,",,W",0,",,W",72,",,W",36,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/18/07,3.36,",,W",0,",,W",77,",,W",61,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/19/07,7.61,",,W",1.06,",,W",74,",,W",67,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/20/07,6.49,",,W",0.23,",,W",74,",,W",58,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/21/07,6.04,",,W",0,",,W",76,",,W",55,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/22/07,6.93,",,W",0,",,W",80,",,W",59,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/23/07,13.42,",,W",0,",,W",76,",,W",65,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/24/07,2.91,",,W",0.04,",,W",72,",,W",55,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/25/07,3.58,",,W",0.07,",,W",59,",,W",37,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/27/07,6.93,",,W",0.18,",,W",73,",,W",57,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/28/07,6.49,",,W",0,",,W",61,",,W",33,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/29/07,2.68,",,W",0,",,W",53,",,W",28,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/30/07,2.91,",,W",0,",,W",66,",,W",30,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",10/31/07,6.26,",,W",0,",,W",65,",,W",33,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/1/07,8.5,",,W",0,",,W",69,",,W",40,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/2/07,3.58,",,W",0,",,W",57,",,W",31,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/3/07,14.09,",,W",0.6,",,W",52,",,W",46,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/4/07,3.8,",,W",0,",,W",60,",,W",35,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/5/07,1.79,",,W",0,",,W",59,",,W",30,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/6/07,6.26,",,W",0.51,",,W",61,",,W",37,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/7/07,5.37,",,W",0,",,W",55,",,W",30,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/8/07,1.57,",,W",0,",,W",47,",,W",24,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/10/07,7.38,",,W",0.04,",,W",44,",,W",31,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/11/07,2.91,",,W",0,",,W",47,",,W",23,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/13/07,4.25,",,W",0.33,",,W",61,",,W",32,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/14/07,5.82,",,W",0,",,W",60,",,W",29,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/15/07,9.4,",,W",0.51,",,W",69,",,W",44,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/16/07,11.41,",,W",0.27,",,W",50,",,W",34,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/17/07,5.82,",,W",0,",,W",46,",,W",29,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/18/07,2.01,",,W",0,",,W",48,",,W",25,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/20/07,1.57,",,W",0.09,",,W",42,",,W",22,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/21/07,0.89,",,W",0,",,W",54,",,W",36,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/22/07,7.38,",,W",0.03,",,W",66,",,W",45,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/23/07,8.95,",,W",0,",,W",45,",,W",28,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/24/07,4.03,",,W",0,",,W",36,",,W",19,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/25/07,4.47,",,W",0,",,W",50,",,W",21,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/26/07,4.03,",,W",0.33,",,W",62,",,W",33,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/27/07,10.29,",,W",0.2,",,W",63,",,W",38,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/28/07,4.7,",,W",0,",,W",47,",,W",30,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",11/30/07,7.16,",,W",0,",,W",42,",,W",33,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/2/07,2.46,",,W",0.03,",,W",29,",,W",19,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/3/07,8.28,",,W",0.47,",,W",41,",,W",28,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/5/07,4.25,",,W",0,",,W",34,",,W",16,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/6/07,4.92,",,W",0,",,W",33,",,W",15,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/7/07,1.34,",,W",0.2,",,W",39,",,W",13,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/8/07,2.91,",,W",0,",,W",45,",,W",24,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/9/07,1.12,",,W",0.16,",,W",37,",,W",21,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/10/07,2.91,",,W",0.1,",,W",34,",,W",32,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/11/07,1.12,",,W",0.11,",,W",46,",,W",21,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/13/07,2.01,",,W",1.15,",,W",31,",,W",20,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/14/07,4.47,",,W",0.01,",,W",42,",,W",26,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/15/07,4.92,",,W",0,",,W",33,",,W",20,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/16/07,8.28,",,W",1.39,",,W",44,",,W",23,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/18/07,2.46,",,W",0,",,W",34,",,W",2,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/19/07,1.12,",,W",0.03,",,W",41,",,W",11,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/20/07,5.59,",,W",0.2,",,W",37,",,W",32,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/21/07,6.49,",,W",0.03,",,W",34,",,W",27,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/22/07,1.79,",,W",0,",,W",42,",,W",28,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/23/07,7.83,",,W",0.28,",,W",59,",,W",30,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/25/07,6.26,",,W",0,",,W",44,",,W",25,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/27/07,5.82,",,W",0.11,",,W",41,",,W",35,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/28/07,3.58,",,W",0,",,W",49,",,W",30,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/29/07,4.92,",,W",0.32,",,W",53,",,W",29,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/30/07,1.12,",,W",0.04,",,W",43,",,W",23,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/31/07,6.71,",,W",0.37,",,W",43,",,W",25,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/1/08,4.92,",,W",0.2,",,W",45,",,W",20,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/3/08,8.5,",,W",0,",,W",17,",,W",6,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/4/08,4.47,",,W",0,",,W",35,",,W",4,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/7/08,4.47,",,W",0,",,W",59,",,W",33,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/8/08,7.38,",,W",0,",,W",66,",,W",38,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/9/08,,,0.02,",,W",57,",,W",44,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/10/08,4.47,",,W",0,",,W",50,",,W",30,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/11/08,6.04,",,W",0.92,",,W",60,",,W",35,",,W",1,",,W",,,1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/12/08,2.91,",,W",0,",,W",53,",,W",29,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/13/08,4.25,",,W",0,",,W",47,",,W",22,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/14/08,7.83,",,W",0.9,",,W",39,",,W",28,",,W",1,",,W",1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/15/08,2.46,",,W",0,",,W",37,",,W",20,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/16/08,6.93,",,W",0,",,W",34,",,W",16,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/17/08,0.67,",,W",0.01,",,W",33,",,W",13,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/18/08,6.26,",,W",0.42,",,W",49,",,W",31,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/19/08,3.8,",,W",0,",,W",36,",,W",26,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/21/08,6.04,",,W",0,",,W",26,",,W",12,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/22/08,6.49,",,W",0.03,",,W",40,",,W",12,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/23/08,4.7,",,W",0,",,W",38,",,W",19,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/24/08,2.24,",,W",0,",,W",32,",,W",13,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/25/08,6.26,",,W",0,",,W",31,",,W",14,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/26/08,2.01,",,W",0,",,W",33,",,W",14,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/27/08,8.05,",,W",0.14,",,W",33,",,W",21,",,W",1,",,W",1,",,W",,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/28/08,11.86,",,W",0,",,W",42,",,W",23,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/29/08,2.68,",,W",0,",,W",47,",,W",17,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/30/08,8.5,",,W",0.14,",,W",51,",,W",32,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/31/08,3.8,",,W",0,",,W",38,",,W",20,",,W",,,,,,,,
